86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,33,35,35,35,35,35,34,29,29,33,35,35,35,35,35,35,34,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,35,35,35,35,35,35,35,35,29,54
60,35,35,35,35,35,35,35,29,29,41,35,35,35,35,35,35,42,29,54
60,41,35,35,35,35,35,42,29,29,29,29,29,29,29,29,29,29,29,54
80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79
