86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
60,29,29,29,29,29,29,29,29,29,29,29,29,53,61,61,61,61,61,61
60,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
60,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
60,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
56,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
20,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
12,20,29,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
12,12,20,29,29,29,29,29,29,29,29,29,29,54,62,62,62,62,62,62
61,61,61,61,61,59,29,29,29,29,29,29,29,54,62,62,62,62,62,62
62,62,62,62,62,60,29,29,29,29,29,29,29,54,62,62,62,62,62,62
62,62,62,62,62,60,29,29,29,29,29,29,29,54,62,62,62,62,62,62
