86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
56,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
61,61,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
62,62,62,80,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,54
62,62,62,62,62,80,61,61,59,29,29,29,29,53,59,29,29,29,29,54
62,62,62,62,62,62,62,62,80,61,61,61,61,79,80,61,61,61,61,79
