86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12,12
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,49,57,76
60,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,54
60,7,29,29,29,29,29,29,29,29,29,29,29,49,76,59,29,29,7,54
60,7,29,21,5,5,5,5,5,5,5,5,5,6,50,56,29,29,29,54
88,57,55,29,29,29,29,29,29,29,29,29,51,7,29,29,29,29,29,54
56,29,29,29,29,29,29,29,29,29,29,29,52,7,29,29,29,29,7,54
17,29,29,29,29,29,29,29,29,29,29,49,71,57,55,29,29,29,7,54
8,17,29,29,29,21,5,5,5,5,5,5,5,5,5,5,5,5,22,54
8,8,17,29,29,7,29,29,49,55,29,29,29,29,29,29,29,29,29,54
61,61,61,61,61,59,0,1,2,0,1,2,0,1,2,0,1,2,0,54
62,62,62,62,62,80,61,61,61,61,61,61,61,61,61,61,61,61,61,79
