71,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,71
69,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,63
69,53,53,53,53,53,54,55,53,53,53,53,53,53,53,53,53,53,53,63
69,53,53,53,53,54,53,53,55,53,53,53,53,53,53,54,55,53,53,63
69,53,53,53,53,55,53,53,54,53,53,53,53,53,54,53,53,55,53,63
69,53,53,53,53,53,55,54,53,53,53,53,53,53,55,53,53,54,53,59
69,53,53,55,53,53,54,55,53,53,54,53,53,53,54,53,53,55,53,43
69,53,53,53,55,54,53,53,55,54,53,53,53,53,53,53,53,53,43,36
69,53,53,53,53,55,53,53,54,53,53,53,53,53,53,53,53,43,36,36
69,53,53,53,53,53,53,53,53,53,56,28,58,66,66,66,66,66,66,70
65,53,53,53,53,53,53,53,53,53,53,28,54,53,54,53,54,53,54,63
41,53,53,53,53,53,53,53,53,53,53,28,53,54,53,54,53,54,53,63
32,41,53,53,53,53,53,53,53,53,53,28,54,53,54,53,54,53,54,63
32,32,41,53,53,53,53,53,53,53,53,28,53,54,53,54,53,54,53,63
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71
