86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
88,57,57,57,57,57,55,4,49,57,57,55,4,49,57,57,57,57,57,83
60,29,29,29,29,29,29,4,29,29,29,29,4,29,29,29,29,29,29,54
56,29,29,29,29,29,29,4,29,29,29,29,4,29,29,29,29,29,29,54
17,29,29,29,29,29,29,4,29,29,29,29,4,29,29,29,29,29,29,54
8,17,29,29,29,29,29,4,29,29,29,29,4,29,29,29,29,29,29,54
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,50
61,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19
62,62,60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12
62,62,60,29,29,29,29,51,29,29,29,51,29,29,29,29,51,19,12,12
62,62,80,61,61,61,61,81,61,61,61,81,61,61,61,61,81,61,61,61
