86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
60,9,10,10,10,10,10,10,11,29,29,29,29,29,29,29,29,29,29,16
60,4,29,29,29,29,29,21,5,5,5,5,5,5,5,5,6,29,16,8
60,4,29,29,29,29,29,7,29,29,29,29,29,29,29,29,7,16,8,8
60,4,29,29,29,29,29,7,49,57,57,57,57,57,57,76,61,61,61,61
60,4,29,29,29,29,21,31,5,5,5,30,5,5,6,50,58,58,58,58
60,4,29,29,29,29,7,29,29,29,51,7,29,29,23,5,6,29,29,19
60,4,29,29,29,29,23,5,6,29,52,7,29,29,29,29,7,29,19,12
60,4,29,29,29,29,29,29,7,29,52,7,29,29,29,29,7,19,12,12
60,4,29,29,29,29,29,29,53,61,74,7,29,29,29,29,7,53,61,61
60,4,29,29,29,29,29,29,54,62,60,29,29,29,29,29,7,54,62,62
60,4,29,29,29,29,29,29,50,58,56,29,29,29,29,29,7,54,62,62
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54,62,62
60,4,29,29,29,29,29,29,29,29,29,51,29,29,29,29,29,54,62,62
80,61,61,61,61,61,61,61,61,61,61,74,29,29,29,29,29,54,62,62
