86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,54
60,29,7,29,29,29,29,29,29,49,57,55,29,29,29,29,29,29,7,54
60,29,7,29,29,29,29,29,29,29,4,29,29,29,21,5,5,5,22,54
60,29,7,29,29,29,29,29,29,29,4,29,29,29,7,29,29,29,29,54
60,29,7,29,29,29,29,29,29,29,29,29,29,51,29,29,29,29,29,54
60,29,7,49,57,57,57,55,29,29,29,29,29,52,29,29,29,29,29,54
60,29,7,29,29,29,29,29,29,29,29,29,29,52,29,29,29,29,29,54
60,29,7,29,29,29,29,29,49,57,57,55,4,52,29,29,29,29,29,54
56,29,7,29,29,29,29,29,29,4,29,29,4,52,29,29,29,29,29,50
17,29,7,29,29,29,29,29,29,4,29,29,4,52,29,29,29,29,29,19
8,17,23,5,5,5,6,29,29,29,29,29,4,52,29,29,29,29,19,12
8,8,17,29,29,29,7,29,29,29,29,29,29,52,29,29,29,19,12,12
61,61,61,61,61,61,59,0,1,2,0,1,2,66,61,61,61,61,61,61
62,62,62,62,62,62,80,61,61,61,61,61,61,79,62,62,62,62,62,62
