69,32,49,59,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
69,49,55,53,55,53,28,53,53,54,55,28,54,55,53,28,53,53,55,43
69,53,54,55,53,55,28,53,54,53,53,28,53,53,55,28,53,55,43,36
69,54,53,54,55,53,28,53,55,53,53,28,53,53,54,53,55,43,36,36
69,53,54,53,53,55,28,53,53,55,54,53,55,54,53,53,53,58,66,70
69,53,53,53,53,53,53,53,53,53,55,53,54,53,53,53,53,54,55,63
69,53,53,54,55,53,53,27,27,53,53,27,27,53,53,53,53,55,53,63
69,53,54,53,53,55,53,58,64,53,58,66,66,64,53,53,53,53,55,63
69,54,55,53,53,54,55,53,53,53,55,53,53,54,53,53,53,58,66,71
69,53,53,55,54,53,53,55,53,53,53,55,54,53,53,53,53,54,55,63
69,53,53,53,53,53,53,53,53,53,53,53,58,66,66,66,66,66,66,71
69,53,53,53,58,66,66,66,64,54,55,53,53,54,55,53,53,54,55,63
69,55,53,53,54,53,55,53,54,53,53,55,54,53,53,55,54,53,53,63
71,70,68,24,25,26,24,25,26,24,25,26,24,25,26,24,25,26,24,63
71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71
