86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12,12
60,29,29,29,29,29,29,29,29,29,29,29,29,49,57,57,57,57,57,76
60,29,29,49,57,57,57,57,55,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
56,29,29,29,29,29,29,29,29,29,29,29,49,57,57,57,57,55,4,54
17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
61,61,61,59,29,29,29,29,29,53,61,61,61,59,29,29,29,29,4,54
62,62,62,60,29,29,29,29,4,54,62,62,62,60,29,29,29,29,4,54
62,62,62,60,29,29,29,29,4,54,62,62,62,60,29,29,29,29,4,54
62,62,62,80,61,61,61,61,61,79,62,62,62,80,61,61,61,61,61,79
