58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82,62
20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54,62
12,20,29,21,5,5,5,6,29,29,29,29,29,29,29,29,29,29,54,62
12,12,20,7,21,5,5,15,29,29,29,29,29,29,29,49,57,57,83,62
77,57,55,29,7,29,29,13,5,5,5,5,5,5,5,5,5,6,54,62
60,29,29,29,7,29,29,7,29,29,29,29,29,29,29,29,29,7,54,62
60,29,29,51,29,29,29,7,29,29,49,57,57,55,29,29,29,7,54,62
60,29,29,52,29,29,29,7,29,29,29,29,29,29,29,29,29,7,54,62
60,29,29,52,29,29,49,57,55,29,29,29,29,29,29,29,29,53,79,62
60,29,29,52,29,29,29,29,29,29,29,29,29,29,29,49,57,83,62,62
60,29,29,52,29,29,29,21,5,5,5,5,5,5,5,5,6,54,62,62
60,29,29,48,29,29,29,7,29,29,29,29,29,29,29,29,29,54,62,62
60,29,29,29,29,29,29,7,29,29,29,29,29,29,29,29,29,54,62,62
80,61,61,61,61,61,59,7,29,29,51,17,29,51,29,29,29,54,62,62
62,62,62,62,62,62,80,61,61,61,74,4,17,66,61,61,61,79,62,62
