71,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,71
69,53,54,55,53,53,53,54,55,53,53,53,54,55,53,53,53,53,53,63
69,53,55,54,53,53,53,55,54,53,53,53,55,54,53,53,53,55,53,63
71,64,28,58,66,70,70,70,70,70,70,70,70,70,70,70,68,54,53,63
69,53,28,55,53,59,71,71,71,67,67,71,71,71,67,67,69,55,53,63
69,53,28,53,55,54,59,67,65,55,53,59,67,65,53,54,61,53,55,63
69,53,28,53,54,55,53,28,53,54,55,53,28,53,54,53,61,53,54,63
69,55,28,54,53,53,55,28,54,53,53,55,28,54,53,54,61,54,53,63
69,53,28,53,54,55,53,28,53,54,55,53,28,53,54,53,61,55,53,63
69,53,28,53,55,54,53,28,53,55,54,53,28,53,55,53,61,53,55,63
65,54,53,55,53,53,54,53,55,53,53,54,53,55,53,55,61,53,54,63
41,53,53,53,55,54,53,53,53,55,54,53,53,53,55,53,61,54,53,63
32,41,53,53,53,53,53,53,53,53,53,53,53,53,62,70,69,53,43,63
32,32,41,53,53,62,70,70,70,70,70,70,70,70,71,71,69,43,36,63
70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,69,36,36,63
