60,8,25,54,62,62,62,86,58,58,58,58,58,58,58,58,58,58,58,82
60,25,29,54,62,86,58,56,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,50,58,56,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,4,53,61,61,61,61,61,59,29,29,54
60,29,29,29,29,29,29,29,29,4,50,58,58,58,82,62,60,29,29,54
88,57,55,29,29,29,29,29,29,4,29,29,4,29,54,62,60,29,29,54
60,29,29,29,29,29,49,55,29,29,29,29,4,29,50,58,73,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,4,29,29,4,52,29,29,54
60,29,29,47,29,29,29,29,29,29,29,29,29,29,29,4,52,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,52,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,52,29,29,54
88,55,29,29,29,29,29,29,29,29,29,29,29,29,49,57,75,29,29,54
60,29,29,29,47,29,29,29,29,47,29,29,29,29,29,29,52,29,29,54
60,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,52,20,29,54
80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,74,12,20,54
