86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,9,10,10,10,10,11,29,29,29,29,4,29,29,29,29,29,29,29,54
60,4,29,29,29,29,4,29,29,29,29,4,29,29,29,29,29,29,29,54
60,4,29,29,29,29,4,29,29,29,29,29,29,29,29,29,29,29,29,54
60,4,29,29,29,29,29,29,29,29,29,29,29,29,53,59,29,29,29,50
60,4,29,29,29,29,29,29,29,29,29,29,29,29,54,60,29,29,29,19
60,4,29,29,29,29,29,29,29,29,29,29,29,29,54,60,29,29,19,12
88,57,57,57,57,55,29,29,29,29,49,57,55,4,54,60,29,19,12,12
60,29,29,29,29,29,29,29,29,29,29,29,29,4,54,80,61,61,61,61
56,29,29,29,29,29,29,29,29,29,29,29,29,4,50,58,58,58,58,82
17,29,29,29,29,29,3,3,29,29,29,29,29,29,29,4,29,29,29,54
8,17,29,29,29,49,57,57,55,29,29,29,29,29,29,4,29,29,29,54
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,53,61,79
61,61,59,0,1,2,0,1,2,0,1,2,0,1,2,0,1,54,62,62
62,62,80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79,62,62
