62,62,60,4,28,65,58,58,58,58,58,58,58,58,58,58,58,58,58,58
62,62,60,4,29,52,29,29,29,29,29,29,29,29,29,29,29,29,29,16
62,62,60,4,29,52,29,29,29,21,5,6,29,29,29,29,29,29,16,8
62,62,60,4,29,52,29,29,29,7,29,7,29,3,3,3,29,16,8,8
62,62,60,29,49,75,29,29,29,7,29,49,57,57,57,57,57,57,57,76
62,62,60,29,4,52,29,29,29,7,29,29,29,29,29,29,29,29,29,54
62,62,60,29,4,52,29,29,29,7,29,29,29,29,29,29,29,29,29,54
62,62,60,29,4,66,61,61,59,29,29,29,29,29,29,29,29,29,29,54
62,62,60,29,4,54,62,62,60,3,3,3,3,3,3,3,29,29,29,54
62,62,88,55,29,54,62,62,80,61,61,61,61,61,61,59,29,29,29,54
58,58,56,4,29,50,58,58,58,58,58,58,58,58,58,56,29,29,29,54
20,29,29,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
12,20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
12,12,20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79
