62,62,86,58,58,58,58,58,58,58,58,58,82,62,62,62,62,62,62,62
58,58,56,29,29,29,29,29,29,29,29,29,50,58,58,58,58,58,58,58
17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19
8,17,29,29,29,29,49,55,29,29,29,29,29,29,29,29,29,29,19,12
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,12,12
61,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,53,61,61
62,62,60,29,29,29,29,29,29,29,29,53,61,59,29,29,29,54,62,62
62,62,60,29,29,53,61,59,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,60,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,60,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,60,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,60,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,60,29,29,29,54,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,80,61,61,61,79,62,60,29,29,29,54,62,62
62,62,60,29,29,54,62,62,62,62,62,62,62,60,29,29,29,54,62,62
