58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
12,20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
12,12,20,29,29,29,29,3,3,29,29,29,29,29,29,29,29,29,29,54
77,57,57,57,57,57,57,57,57,55,29,29,49,55,29,29,29,29,29,54
60,9,10,10,10,10,10,10,10,11,29,29,29,29,29,29,29,29,29,50
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,49,55,29,29,16
60,4,29,29,29,29,29,29,29,29,29,49,55,29,29,29,29,29,16,8
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,49,76,61
60,4,29,29,29,29,29,49,57,55,29,29,29,29,29,29,29,29,50,82
60,29,29,29,29,29,29,29,29,29,29,29,29,49,55,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,53,61,79
80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79,62,62
