62,62,86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
86,58,56,29,29,29,4,29,29,29,29,29,29,29,29,29,29,29,29,19
60,4,29,29,29,29,4,29,29,29,29,29,29,29,29,29,29,29,19,12
60,4,29,29,29,29,4,29,29,29,29,29,29,29,29,29,29,19,12,12
60,4,29,29,29,29,4,29,29,29,29,49,57,55,29,29,53,61,61,61
60,4,29,29,29,29,29,29,29,3,3,3,3,3,3,3,54,62,62,62
60,4,29,49,57,55,29,29,29,49,57,57,57,57,57,57,69,58,82,62
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54,62
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,50,58
80,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16
58,58,56,29,29,29,49,57,57,57,57,55,29,29,29,29,29,29,16,8
20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
12,20,29,29,29,29,29,29,29,29,29,29,29,29,29,53,61,61,61,61
12,12,20,3,29,29,29,3,3,29,29,29,29,3,3,54,62,62,62,62
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79,62,62,62,62
