71,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,69,48,32,63
69,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,57,53,48,63
69,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,55,53,63
69,53,53,53,53,53,53,53,53,53,53,53,55,54,55,54,53,53,55,63
69,53,53,53,53,54,55,53,53,53,53,53,54,55,54,55,53,53,54,63
69,53,53,53,54,53,53,55,53,53,53,53,55,54,55,54,53,54,53,63
69,53,53,54,53,53,53,60,55,53,53,53,54,55,54,55,53,55,53,63
69,53,54,53,53,27,27,61,53,55,53,53,53,53,53,53,53,53,55,63
69,54,53,53,27,62,70,69,53,53,58,64,55,53,53,53,53,54,58,71
69,55,53,27,62,71,71,69,53,53,53,53,53,55,53,53,54,53,53,63
65,54,27,62,71,71,71,69,53,53,53,53,53,53,58,64,53,53,53,63
44,55,58,67,67,71,71,69,53,54,55,53,53,54,55,53,53,54,55,63
36,44,55,55,55,63,71,69,54,53,53,55,54,55,54,55,54,53,53,63
36,36,44,55,55,63,71,69,27,27,27,27,27,27,27,27,27,27,27,63
70,70,70,70,70,71,71,71,70,70,70,70,70,70,70,70,70,70,70,71
