86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,50
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,53,61,61,61
60,29,29,29,29,29,29,29,29,29,29,29,29,29,53,61,79,62,62,62
60,29,29,29,29,53,59,29,29,29,29,53,61,61,79,62,62,62,62,62
80,61,61,61,61,79,80,61,61,61,61,79,62,62,62,62,62,62,62,62
