58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
20,29,29,29,29,29,29,29,29,9,10,10,10,10,10,10,10,10,11,54
12,20,29,29,29,29,29,29,29,4,29,29,29,29,29,29,29,29,4,54
12,12,20,29,29,29,29,29,29,4,29,29,29,29,29,29,29,29,4,54
77,57,57,57,57,57,57,57,57,55,29,29,29,29,29,29,29,29,4,54
60,29,29,29,29,29,4,29,29,29,29,29,29,29,29,29,29,29,4,54
60,29,29,29,29,29,4,29,29,29,29,29,29,29,29,29,29,29,4,54
88,57,55,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
60,29,29,29,29,29,29,29,29,29,29,49,57,57,55,29,29,29,4,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
60,29,29,29,29,49,57,57,55,29,29,29,29,29,29,29,29,29,4,50
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
