67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,71
41,53,53,53,53,45,29,29,29,29,29,29,29,29,30,53,53,55,53,63
32,41,53,53,53,31,53,53,53,53,53,53,53,53,31,53,53,53,55,63
32,32,41,27,27,31,27,27,53,53,53,53,53,53,31,53,53,53,53,63
70,66,66,66,66,66,66,66,66,66,66,66,66,68,53,54,55,53,53,63
69,53,54,53,55,53,53,54,53,53,55,53,55,61,54,53,54,53,53,63
69,54,53,53,53,55,54,53,53,53,53,55,53,61,53,54,53,53,53,63
69,53,53,60,53,53,55,53,53,54,53,53,55,57,54,53,53,53,54,63
69,53,53,61,27,53,53,55,54,53,53,53,54,53,55,53,53,54,53,63
69,53,53,63,70,68,53,53,53,53,53,54,53,53,53,55,54,53,53,63
69,53,53,63,71,69,27,53,53,53,54,53,53,53,53,53,58,66,66,71
69,53,53,63,71,71,70,68,53,53,58,66,66,64,53,54,53,53,53,63
69,53,53,63,71,71,71,69,53,53,53,53,53,55,54,53,53,53,53,63
69,53,43,63,71,71,71,69,25,26,24,25,26,24,25,26,24,25,26,63
69,43,36,63,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,71
