86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,73,18,28,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,52,26,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,52,29,49,83
88,55,29,29,29,29,29,29,29,29,29,29,29,29,29,29,48,29,4,54
60,29,29,29,29,49,57,57,55,29,29,3,29,3,29,29,29,29,4,54
88,55,29,29,29,29,29,29,29,29,29,49,57,55,29,29,29,29,4,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,49,55,29,29,29,54
88,55,29,29,29,3,3,3,29,29,29,29,29,29,29,29,29,29,29,54
56,29,29,29,49,57,57,57,55,29,29,29,29,29,29,29,29,29,29,54
17,29,29,29,29,29,29,29,29,29,29,29,49,57,57,57,57,55,4,54
8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
61,61,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54
62,62,80,61,61,61,59,29,29,29,29,29,29,29,29,29,29,29,4,54
62,62,62,62,62,62,80,61,61,61,61,61,61,61,61,61,61,61,61,79
