62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,82
60,29,29,29,29,29,4,29,29,4,29,29,4,29,29,29,29,29,29,50
60,29,29,29,29,29,4,29,29,4,29,29,4,29,29,29,29,29,29,19
60,29,29,29,29,29,4,29,29,4,29,29,4,29,29,29,29,29,19,12
60,29,29,29,29,29,4,29,29,4,29,29,4,29,29,29,29,19,12,12
88,57,57,55,29,29,29,29,29,29,29,29,29,29,29,4,53,61,61,61
56,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54,62,62,62
17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54,62,62,62
8,17,29,29,29,29,29,29,29,29,29,29,29,29,29,4,54,62,62,62
8,8,17,29,29,29,29,29,29,29,29,29,29,29,29,4,54,62,62,62
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,79,62,62,62
