86,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8
60,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,16,8,8
60,29,29,29,29,29,29,29,4,53,61,61,61,61,61,61,61,61,61,61
60,29,29,29,29,29,29,29,4,50,58,58,58,58,58,82,62,62,62,62
60,29,29,29,29,29,29,29,4,29,29,29,29,29,29,50,58,82,62,62
60,29,29,29,29,29,29,29,4,29,29,29,29,29,29,29,29,50,82,62
80,61,61,61,61,61,61,61,59,29,29,29,29,29,29,29,29,29,54,62
86,58,58,58,58,58,58,82,80,61,61,61,59,4,29,29,29,29,50,82
60,29,29,29,29,29,29,50,58,58,58,58,56,4,29,29,29,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,4,29,29,29,29,29,54
60,29,29,53,59,29,29,29,29,29,29,29,29,4,29,29,29,29,29,54
60,20,29,54,80,61,61,61,59,29,29,29,29,4,29,29,29,29,29,54
60,12,20,54,62,62,62,62,80,61,61,61,61,61,61,61,61,61,61,79
