58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,73,8,25,54
20,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,52,25,29,54
12,20,29,29,29,29,29,29,29,21,6,29,29,29,29,29,52,29,29,54
12,12,20,29,29,29,29,29,29,7,7,29,29,29,29,29,52,29,29,54
77,57,57,55,29,29,29,29,29,29,49,57,76,59,4,29,52,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,50,56,4,29,52,29,29,54
60,29,29,29,29,29,29,29,29,29,29,29,29,29,4,29,52,29,29,54
60,29,29,29,49,57,55,29,29,29,29,29,29,29,4,29,52,29,29,54
60,4,29,29,29,29,29,29,29,29,29,49,57,57,57,57,68,29,29,54
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
60,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,54
80,61,59,29,29,29,29,51,29,29,29,29,29,29,29,29,29,29,29,54
62,62,60,29,29,29,29,52,29,29,29,29,53,61,59,29,29,29,29,54
62,62,60,29,29,29,29,52,29,29,29,29,54,62,60,29,29,29,29,54
62,62,60,29,29,29,29,52,29,29,29,29,54,62,80,61,61,61,61,79
