69,32,32,49,63,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
69,32,49,53,61,53,53,53,53,53,53,53,53,53,53,55,54,53,53,43
69,49,53,53,61,53,53,54,55,53,53,53,53,53,53,54,55,53,43,36
69,53,53,53,57,53,54,53,53,55,53,53,53,53,53,53,53,43,36,36
69,53,53,53,53,54,53,53,53,54,53,53,53,53,54,28,58,66,66,70
71,64,53,53,54,53,53,53,56,53,53,53,53,54,53,28,53,53,28,63
69,53,53,54,53,53,53,53,54,55,53,55,53,55,53,53,53,53,28,63
69,53,54,53,53,53,58,64,53,53,55,53,55,53,55,54,55,53,28,63
69,53,55,53,53,54,53,55,53,53,54,53,53,55,53,56,53,55,53,63
69,53,53,56,54,53,53,53,55,54,53,53,54,53,54,53,53,53,58,71
69,53,53,53,53,53,53,53,53,53,53,54,53,54,53,53,53,54,53,63
69,53,53,53,53,55,54,53,53,53,54,53,53,55,58,64,54,53,53,63
69,53,53,53,53,54,55,53,53,53,53,53,53,53,53,53,53,53,53,63
69,24,25,26,24,25,26,24,25,26,24,25,26,24,25,26,24,25,26,63
71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71
