67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,71
41,53,55,53,53,54,55,53,53,54,55,53,53,54,55,53,53,54,53,63
32,41,53,55,54,53,53,55,54,53,53,55,54,53,53,55,54,53,53,63
32,32,41,53,53,53,53,53,53,53,53,53,27,27,53,53,53,53,53,63
70,66,66,66,66,66,66,66,66,66,66,66,66,66,64,53,53,53,54,63
69,55,53,53,53,53,53,55,53,53,54,53,53,53,53,53,53,54,53,63
69,53,55,53,53,54,55,53,55,54,53,53,53,53,53,53,53,55,53,63
69,53,53,58,66,64,53,55,54,55,53,53,53,53,53,53,53,53,55,63
69,53,54,53,28,55,53,53,58,66,66,66,66,64,27,27,27,53,53,63
69,54,53,53,28,53,55,54,53,28,53,53,55,53,58,66,66,66,66,71
69,53,53,53,28,53,53,53,53,28,53,53,53,55,28,54,53,53,53,59
69,53,53,53,28,53,53,53,53,28,53,53,53,53,28,53,53,53,53,43
69,53,55,54,53,55,54,53,54,53,55,53,53,53,28,53,53,53,43,36
69,24,25,26,24,25,26,24,25,26,24,25,26,24,25,26,60,43,36,36
71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,70,70,70
